Date;Time;Vlna;Vlnb;Vlnc;Vllavg;;kWa;;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
02;07;2018;00:20:00.000;8011.091797;8064.716797;8143.014648;13982.336914;1864.538696;1585.053589;1916.453735;536.330383;348.428345;530.013123;242.965973;201.792404;245.013229;5366.046387
02;07;2018;00:30:00.000;7999.971680;8053.388184;8129.791992;13961.724609;1884.974121;1613.171509;1944.273804;537.931580;361.647064;541.186646;245.854630;205.872177;249.087067;5442.419434
02;07;2018;00:40:00.000;7977.792969;8023.921387;8106.045410;13918.164063;1896.646484;1642.796265;1989.162476;522.933472;344.589661;541.997375;247.531952;209.808212;255.222809;5528.605469
02;07;2018;00:50:00.000;7965.520996;8013.288086;8095.076172;13898.547852;1932.565430;1634.606689;2031.744141;506.177185;330.721313;511.338379;251.834137;208.813812;259.817291;5598.916504
02;07;2018;01:00:00.000;7938.033203;7985.241699;8069.153809;13851.458008;1981.842285;1688.137817;2084.658936;488.742706;317.202637;486.873871;258.318512;215.895187;266.433838;5754.639160
02;07;2018;01:10:00.000;7954.641602;7999.704102;8082.737793;13877.134766;2012.069092;1741.526245;2112.728516;486.249969;303.030914;454.687714;261.607330;221.938843;268.818085;5866.323730
02;07;2018;01:20:00.000;8008.992188;8046.502930;8129.258301;13962.255859;1994.347656;1738.910278;2095.124756;443.110809;271.985718;415.548859;256.743042;219.918213;264.388214;5828.382813
02;07;2018;01:30:00.000;8058.753906;8093.135254;8173.458008;14043.337891;1965.441162;1726.687378;2062.975342;447.253601;296.427216;428.055756;251.966660;217.748169;259.656738;5755.103516
02;07;2018;01:40:00.000;8059.194824;8098.645508;8169.970703;14044.720703;1976.673584;1698.889038;2118.558594;480.491089;320.721558;466.321014;254.204147;214.792191;267.371033;5794.121094
02;07;2018;01:50:00.000;8056.207520;8097.594727;8168.127930;14041.357422;1966.030396;1714.851440;2083.982910;497.518311;346.630127;477.342896;253.451965;217.313461;263.523315;5764.864258
02;07;2018;02:00:00.000;8035.177246;8079.468750;8148.728516;14007.581055;2034.983521;1728.169067;2089.664307;516.902161;346.434265;489.240936;262.856934;219.377014;265.054291;5852.816895
02;07;2018;02:10:00.000;7985.706055;8028.604004;8102.007324;13922.673828;2069.624268;1759.709106;2112.677002;509.274963;339.321411;481.757507;268.448639;224.418976;269.147705;5942.010742
02;07;2018;02:20:00.000;7965.475586;8009.038086;8076.620605;13885.024414;2151.511230;1824.484619;2225.814697;520.985535;352.798615;504.674316;279.418213;233.210541;284.230377;6201.810547
02;07;2018;02:30:00.000;7946.174805;7988.062988;8059.475098;13851.890625;2207.995361;1903.737915;2298.351074;552.640015;389.087372;530.433044;287.898041;244.358139;294.250275;6410.083984
02;07;2018;02:40:00.000;7937.389648;7979.238281;8053.727051;13838.414063;2253.498291;1908.858276;2351.692383;565.221375;375.465424;527.561890;294.128387;244.930023;300.736298;6514.048828
02;07;2018;02:50:00.000;7852.024902;7885.637207;7967.896973;13685.544922;2365.138428;2000.108887;2407.784180;545.005249;382.975952;535.223999;310.426392;259.274628;310.979248;6773.031250
02;07;2018;03:00:00.000;7836.011719;7867.449707;7948.035645;13654.310547;2440.479980;2048.352051;2492.321777;549.152588;412.010773;576.718079;320.536407;266.602325;323.199188;6981.154297
02;07;2018;03:10:00.000;8073.373047;8099.230957;8183.413086;14061.010742;2683.909180;2249.252197;2658.285645;729.481812;512.281555;711.498657;345.847565;285.850861;337.704681;7591.446777
02;07;2018;03:20:00.000;8105.023926;8136.025391;8213.372070;14117.774414;2766.161377;2310.941406;2716.292480;760.681946;549.344971;764.653870;355.334076;293.017212;345.064270;7793.395508
02;07;2018;03:30:00.000;8066.954590;8082.382813;8173.856934;14042.005859;2816.327393;2415.718994;2828.021729;724.575439;576.487732;765.335327;361.899719;308.297852;359.898773;8060.068359
02;07;2018;03:40:00.000;8071.857910;8089.672852;8179.563965;14052.295898;2944.618164;2450.596924;2886.626465;760.994812;589.206238;806.056091;378.136169;312.556000;367.807861;8281.841797
02;07;2018;03:50:00.000;8022.258789;8039.201172;8130.627441;13966.216797;3086.094727;2487.515625;2980.219238;770.540100;580.078857;817.946899;397.817383;318.711914;381.466339;8553.829102
02;07;2018;04:00:00.000;8015.187500;8032.719238;8123.812988;13954.467773;3105.750000;2591.204102;2992.981934;765.841675;576.564880;791.746765;400.496765;331.477539;382.533234;8689.935547
02;07;2018;04:10:00.000;7968.102051;7986.824707;8073.674316;13871.803711;3181.543701;2662.077881;3116.288330;751.694336;581.988770;815.644348;411.714844;342.218292;400.357147;8959.909180
02;07;2018;04:20:00.000;7953.081543;7971.930176;8060.691895;13847.014648;3261.808105;2729.084229;3201.710938;778.169006;556.778442;810.878296;423.071442;350.436829;411.117615;9192.603516
02;07;2018;04:30:00.000;7912.955566;7925.296875;8023.649414;13775.514648;3275.689209;2726.973633;3191.343262;789.233765;556.856445;821.121338;427.231720;352.242676;412.122589;9194.005859
02;07;2018;04:40:00.000;7900.170898;7910.617188;8002.857910;13747.653320;3329.314697;2800.264160;3263.993164;764.384521;574.292419;841.963379;433.842529;362.383972;422.581329;9393.572266
02;07;2018;04:50:00.000;7829.440918;7842.078125;7939.801758;13630.820313;3343.699951;2826.608398;3281.426270;741.203979;534.773987;805.166199;438.922638;367.904877;426.949127;9451.734375
02;07;2018;05:00:00.000;7811.612793;7820.485840;7929.387695;13602.041016;3423.695068;2832.480957;3284.985352;758.252319;529.877014;768.539307;450.292297;369.542908;426.845215;9541.161133
02;07;2018;05:10:00.000;7811.341797;7818.833008;7921.252930;13596.249023;3407.736816;2869.232178;3347.354736;755.159729;530.180359;816.143494;448.224518;374.204651;436.297028;9624.323242
02;07;2018;05:20:00.000;7795.784668;7804.281250;7912.290527;13573.649414;3525.767822;2934.479492;3386.031982;776.143738;531.763123;793.941162;464.465240;383.173126;440.968201;9846.279297
02;07;2018;05:30:00.000;7788.520508;7801.057129;7902.756836;13562.051758;3500.861084;2885.748535;3393.674561;768.817627;519.440918;828.068604;461.630188;376.929199;443.462158;9780.285156
02;07;2018;05:40:00.000;7790.110840;7797.638672;7906.922363;13563.402344;3567.351807;2938.434082;3440.520264;760.649536;540.830322;796.107910;469.652893;384.232300;448.048737;9946.305664
02;07;2018;05:50:00.000;7720.363281;7725.572266;7835.854004;13440.476563;3577.919678;2985.893555;3461.064453;723.990479;521.448486;800.516541;474.248169;393.404022;454.765076;10024.877930
02;07;2018;06:00:00.000;7775.546387;7783.079102;7891.317871;13537.576172;3615.419434;2993.419922;3532.252441;782.295593;541.746643;849.667053;477.107819;391.865814;461.725189;10141.091797
02;07;2018;06:10:00.000;7784.582031;7804.163086;7910.433105;13565.981445;3682.370605;3024.527832;3590.580078;792.428955;559.563293;824.316589;485.221008;395.155609;467.070374;10297.478516
02;07;2018;06:20:00.000;7774.744629;7806.381836;7899.039063;13555.006836;3723.002197;2991.115967;3651.691406;825.848572;556.747192;845.651062;491.807373;390.741882;475.839142;10365.809570
02;07;2018;06:30:00.000;7789.233887;7810.680176;7906.060059;13569.928711;3677.963135;3022.718994;3652.775635;800.820374;580.486084;872.296265;484.598114;395.051575;476.341461;10353.457031
02;07;2018;06:40:00.000;7771.902344;7798.490723;7897.823730;13548.098633;3757.377686;3021.494873;3734.550293;834.761292;581.346069;863.586365;496.560699;395.553375;486.604034;10513.422852
02;07;2018;06:50:00.000;7739.689453;7766.369141;7869.846191;13494.796875;3729.919434;3014.987061;3666.485352;807.234619;549.496948;828.818848;494.398895;395.590088;478.970337;10411.391602
02;07;2018;07:00:00.000;7819.752441;7842.265137;7935.795898;13622.971680;3722.354980;3091.999512;3729.094238;837.700134;596.213562;921.996887;489.237946;402.503937;485.308746;10543.449219
02;07;2018;07:10:00.000;7908.703125;7932.985352;8032.745117;13782.696289;3769.687500;3057.745117;3707.459961;917.515381;644.060791;949.954895;491.791412;394.834808;477.686707;10534.892578
02;07;2018;07:20:00.000;7938.863770;7973.710938;8057.853027;13838.076172;3790.286621;3042.114502;3741.626953;940.288452;653.420532;975.832031;493.171692;391.188110;481.191559;10574.028320
02;07;2018;07:30:00.000;7960.443848;7994.474121;8078.757324;13874.611328;3769.022217;3063.765869;3728.727783;964.097168;669.921814;1014.755127;489.964355;393.288330;479.635132;10561.515625
02;07;2018;07:40:00.000;7964.130859;8001.675293;8082.675781;13883.177734;3755.882324;3055.084473;3684.505615;969.722107;672.656738;994.894958;488.308472;391.954803;473.488434;10495.472656
02;07;2018;07:50:00.000;7957.109863;8004.290527;8078.400391;13878.153320;3782.191895;3067.059082;3736.331055;994.298523;667.236450;1012.140930;492.710938;393.175293;480.479218;10585.582031
02;07;2018;08:00:00.000;7955.904785;7997.498047;8073.226563;13870.559570;3774.089600;3076.062500;3688.955322;984.674438;666.335388;999.476318;491.495300;394.580627;474.756409;10539.107422
02;07;2018;08:10:00.000;7979.669922;8020.741211;8094.971680;13910.290039;3728.462646;3107.316650;3725.001465;994.344849;668.835999;1011.446228;484.839752;397.309814;478.159149;10560.780273
02;07;2018;08:20:00.000;7945.583496;7980.050781;8062.899414;13848.560547;3780.285889;3152.249023;3781.738770;962.182800;663.976013;1001.300476;492.203979;404.760468;486.573486;10714.273438
02;07;2018;08:30:00.000;7926.554688;7963.258301;8035.569824;13812.120117;3812.223389;3176.225586;3820.970703;968.567932;656.361511;990.429077;497.487244;408.354218;492.590912;10809.419922
02;07;2018;08:40:00.000;7921.808105;7956.299316;8036.139160;13805.689453;3793.379150;3154.740967;3787.882324;965.750244;674.684509;989.369812;495.387512;406.527191;488.543640;10736.001953
02;07;2018;08:50:00.000;7918.681641;7950.860840;8031.277832;13797.936523;3879.118164;3217.111572;3806.786621;966.698120;684.456604;1009.573975;506.088989;414.697235;491.705933;10903.016602
02;07;2018;09:00:00.000;7927.372559;7959.571289;8038.146973;13811.931641;3875.463623;3215.448730;3864.065918;978.749207;695.642700;1027.033936;505.478149;414.361389;498.787933;10954.977539
02;07;2018;09:10:00.000;7902.321289;7935.869141;8012.429199;13768.925781;3835.434570;3163.653076;3846.098633;946.429138;684.522766;1009.459595;501.158936;408.927765;497.653595;10845.186523
02;07;2018;09:20:00.000;7888.528809;7915.977051;8001.675781;13743.270508;3880.348877;3211.858154;3805.885498;944.856628;694.582825;995.979065;507.542664;416.145660;493.048553;10898.091797
02;07;2018;09:30:00.000;7879.245605;7905.606445;7986.535156;13723.208984;3830.218750;3233.010986;3806.617676;926.763428;674.596924;997.545776;501.439484;418.779022;494.117554;10869.846680
02;07;2018;09:40:00.000;7922.286621;7954.569824;8027.293457;13799.852539;3861.683105;3228.165771;3859.247314;969.105835;681.938110;1053.441895;503.825439;415.784363;499.705750;10949.095703
02;07;2018;09:50:00.000;7924.404297;7951.938965;8034.750488;13803.875000;3875.272949;3251.291748;3810.270020;961.182800;706.904236;1018.331787;505.106445;419.420227;492.222565;10936.834961
02;07;2018;10:00:00.000;7896.655273;7925.635742;8011.754395;13759.429688;3795.677002;3224.403809;3718.288330;935.877441;684.800293;982.091064;496.294159;416.907196;481.397736;10738.369141
02;07;2018;10:10:00.000;7966.840332;8015.888184;8080.675781;13891.834961;3888.042480;3207.430908;3809.961182;1051.704834;718.013733;1066.292725;506.790619;411.013763;490.924713;10905.434570
02;07;2018;10:20:00.000;7977.040527;8012.290039;8086.991699;13899.290039;3935.557129;3229.563477;3781.613770;1027.860474;735.688721;1047.874878;511.095032;414.403534;486.508728;10946.734375
02;07;2018;10:30:00.000;7979.746582;8013.994141;8091.569824;13904.482422;3961.390625;3272.372559;3759.080322;1018.904724;742.102173;1047.334229;513.788391;419.691711;483.533264;10992.843750
02;07;2018;10:40:00.000;8002.149902;8042.964844;8114.019531;13947.102539;3980.495117;3253.808838;3758.777588;1046.947144;765.928162;1077.847656;515.528748;416.573547;483.168915;10993.082031
02;07;2018;10:50:00.000;8042.872559;8077.249512;8149.639160;14011.007813;3907.002197;3251.404297;3734.281738;1064.435181;777.034241;1098.126831;504.673981;414.835175;478.885559;10892.687500
02;07;2018;11:00:00.000;8054.353027;8096.531250;8163.984863;14037.006836;3929.936523;3177.885254;3699.423096;1052.901733;765.481323;1092.395752;506.331085;404.699554;473.763885;10807.245117
02;07;2018;11:10:00.000;7941.112305;7982.847656;8047.670410;13838.851563;3876.902588;3178.804688;3707.599365;973.902954;704.638367;1025.938354;504.588379;408.851440;479.272705;10763.306641
02;07;2018;11:20:00.000;7921.645996;7961.918945;8029.512207;13805.053711;3909.681885;3226.980713;3745.035645;1001.631897;720.854736;1017.975708;510.698486;416.243073;484.635559;10881.698242
02;07;2018;11:30:00.000;7929.953125;7971.460449;8035.166504;13818.566406;3834.748535;3088.490723;3699.864502;955.575745;705.215149;1029.816406;499.611176;398.423737;479.256500;10623.104492
02;07;2018;11:40:00.000;7968.896484;8016.910156;8073.600098;13889.484375;3838.811035;3070.268311;3684.388672;1002.130310;696.822754;1044.072632;499.108093;393.743042;475.619873;10593.467773
02;07;2018;11:50:00.000;7960.938965;8005.928223;8072.005859;13877.637695;3861.092285;3099.360840;3655.571777;995.140625;714.410645;998.207947;502.108551;398.300842;470.805176;10616.024414
02;07;2018;12:00:00.000;7985.179688;8033.083984;8095.372559;13920.831055;3796.413330;3055.480225;3592.664063;1008.668945;701.238342;1008.100525;493.146515;391.257263;462.297882;10444.557617
02;07;2018;12:10:00.000;7997.692871;8044.289551;8103.500977;13939.239258;3673.187500;2979.920166;3539.625000;962.039795;687.815063;988.346802;476.083527;381.174988;454.855896;10192.732422
02;07;2018;12:20:00.000;7987.975586;8042.913574;8095.919434;13928.415039;3612.521729;2912.598877;3533.587646;946.663818;649.712585;969.322205;468.903656;372.097382;454.008087;10058.708008
02;07;2018;12:30:00.000;8001.067383;8042.726563;8109.790527;13943.871094;3590.357666;2888.867432;3423.679443;927.560913;679.901123;940.858459;464.879913;370.072266;439.272278;9902.904297
02;07;2018;12:40:00.000;8015.999512;8061.361816;8118.907227;13968.494141;3578.595703;2884.621338;3410.318115;906.526306;660.066162;929.337158;461.995392;368.179047;436.885895;9873.535156
02;07;2018;12:50:00.000;8026.654297;8069.314941;8134.322754;13988.097656;3557.788086;2880.017334;3377.197021;926.840881;643.534241;911.008240;459.568542;366.859467;431.648529;9815.001953
02;07;2018;13:00:00.000;8073.615723;8110.136719;8179.312988;14064.746094;3516.229248;2889.796631;3348.088623;925.332153;686.526978;915.659607;452.013184;367.374756;426.041809;9754.115234
02;07;2018;13:10:00.000;8091.878906;8135.824219;8200.358398;14102.199219;3536.966553;2878.480713;3342.322754;927.635742;659.907776;907.867310;453.612915;364.207306;424.127197;9757.770508
02;07;2018;13:20:00.000;8088.417480;8140.575684;8201.904297;14103.682617;3515.616455;2833.757568;3421.644775;915.916382;600.450439;888.742371;451.109161;357.218658;432.985931;9771.018555
02;07;2018;13:30:00.000;8000.498047;8054.833008;8110.208984;13950.360352;3530.755127;2864.220947;3482.508057;879.920593;561.235291;869.852661;456.923004;363.857849;444.717651;9877.483398
02;07;2018;13:40:00.000;7864.950684;7926.786133;7985.079102;13725.748047;3618.531250;2939.030762;3651.671875;866.849854;565.278992;916.715576;475.490234;379.233643;473.787323;10209.233398
02;07;2018;13:50:00.000;7776.176758;7838.679199;7913.554199;13582.080078;3708.327881;2947.458496;3711.693848;835.526062;503.876892;821.313782;491.395386;383.450745;483.035095;10367.480469
02;07;2018;14:00:00.000;7790.731934;7844.370605;7923.770508;13599.616211;3643.167969;2986.574707;3692.234619;799.619507;503.533173;812.483704;481.532196;388.168060;479.982361;10321.976563
02;07;2018;14:10:00.000;7791.101563;7834.910645;7927.132813;13596.261719;3597.939453;2956.227051;3680.514404;764.789917;477.007477;756.270508;475.001648;384.317535;477.004547;10234.680664
02;07;2018;14:20:00.000;7784.968262;7830.812500;7920.800293;13586.644531;3594.476563;2953.079346;3694.242676;765.802795;461.816071;764.103516;474.999603;383.912231;479.377350;10241.798828
02;07;2018;14:30:00.000;7779.705566;7825.582031;7917.913574;13578.871094;3564.647217;2897.552734;3703.828369;738.415771;461.059906;731.721375;470.929901;377.183807;480.012543;10166.028320
02;07;2018;14:40:00.000;7795.914551;7836.466797;7934.891113;13604.361328;3511.387695;2886.788818;3622.111328;732.727600;479.687683;714.642639;463.200867;375.699646;468.486969;10020.288086
02;07;2018;14:50:00.000;7771.951172;7814.062012;7925.517578;13572.102539;3526.597412;2849.670166;3620.542236;714.963562;457.029022;704.618530;466.021118;371.703339;468.593536;9996.809570
02;07;2018;15:00:00.000;7775.734375;7821.634277;7930.635254;13581.575195;3522.286377;2837.745850;3647.945801;719.765564;446.810333;705.110352;465.400177;369.681549;471.742889;10007.978516
02;07;2018;15:10:00.000;7869.090332;7914.605957;8016.789063;13738.923828;3575.162598;2868.004395;3678.175781;742.511292;469.827911;736.808716;467.084442;369.611115;471.148346;10121.342773
02;07;2018;15:20:00.000;7920.998047;7959.979492;8060.533691;13820.441406;3506.300537;2867.775879;3673.596436;748.792847;502.908752;770.567505;455.689484;368.053223;468.798004;10047.672852
02;07;2018;15:30:00.000;7955.060547;8000.045410;8101.489258;13886.832031;3513.997559;2842.179199;3624.957520;777.456787;492.068237;784.345886;455.514740;362.982971;461.038422;9981.134766
02;07;2018;15:40:00.000;7953.008301;7990.948242;8092.209961;13875.062500;3437.437012;2831.298096;3644.309570;733.387268;483.175964;772.470581;445.110229;361.853638;463.556824;9913.043945
