Date;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVAR;;kVARb;kVARc;Ia;Ib;Ic;kWtot
28;05;2018;12:40:00.000;7884.619629;7943.116699;7965.667969;13735.937500;3626.819092;3056.379883;3408.428223;885.873840;653.477783;810.226196;475.011871;394.641693;441.361420;10091.626953
28;05;2018;12:50:00.000;7889.625977;7947.754883;7964.996582;13741.075195;3601.737549;3013.972900;3378.050293;872.577087;648.734619;822.959717;471.338440;389.111877;438.101532;9993.760742
28;05;2018;13:00:00.000;7898.906250;7954.228516;7968.508301;13752.139648;3539.811279;2998.560791;3394.832031;827.912048;628.051331;822.061462;461.996613;386.428711;439.997314;9933.204102
28;05;2018;13:10:00.000;7891.074219;7949.961426;7964.479492;13742.756836;3535.310547;2976.036865;3355.305176;822.250427;602.544006;774.550842;461.861420;383.300812;434.122681;9866.652344
28;05;2018;13:20:00.000;7867.627930;7928.078125;7943.779785;13704.466797;3605.145752;2994.867432;3438.534180;798.428345;577.174500;755.431396;471.355316;386.218262;445.184265;10038.546875
28;05;2018;13:30:00.000;7820.149414;7882.483887;7906.589844;13629.085938;3721.696777;3049.432373;3598.463867;834.864197;581.133667;761.065186;490.049469;395.579895;467.446289;10369.592773
28;05;2018;13:40:00.000;7788.197754;7851.083496;7874.026367;13573.560547;3802.195313;3132.417969;3738.158936;857.762817;598.628113;814.469360;503.024933;408.057739;488.306915;10672.772461
28;05;2018;13:50:00.000;7795.617676;7851.959961;7872.164063;13577.169922;3785.543457;3180.054199;3768.400879;808.462219;581.232666;780.758179;499.360718;413.704407;491.526489;10733.998047
28;05;2018;14:00:00.000;7787.122070;7843.430176;7875.467285;13569.181641;3752.123535;3102.751221;3717.935303;791.470947;569.702515;726.429199;495.342590;404.287109;483.869293;10572.810547
28;05;2018;14:10:00.000;7793.819824;7859.988770;7879.786621;13585.055664;3688.382813;3052.984619;3719.514648;787.217529;520.729675;714.585266;486.832642;396.272400;483.631042;10460.881836
28;05;2018;14:20:00.000;7795.370117;7852.737793;7874.369141;13578.593750;3655.781982;3048.234619;3680.347168;756.574280;515.695251;725.628113;481.939941;395.965057;479.464752;10384.363281
28;05;2018;14:30:00.000;7809.515625;7870.015137;7899.068359;13611.001953;3651.205078;3004.601563;3648.659180;763.271301;524.043030;687.965332;480.652893;389.852020;473.171234;10304.464844
28;05;2018;14:40:00.000;7804.970215;7868.791992;7890.285645;13602.625000;3594.968750;2978.957275;3669.859619;756.225952;509.052490;700.657776;473.704895;386.349274;476.542084;10243.786133
28;05;2018;14:50:00.000;7808.374512;7868.777832;7895.820313;13607.723633;3633.910645;2976.427002;3630.102051;746.588196;516.636963;683.733276;478.206726;386.240051;470.972260;10240.439453
28;05;2018;15:00:00.000;7814.616699;7869.461914;7906.010254;13617.615234;3583.572510;2959.727539;3575.043213;735.338135;523.417419;681.069580;471.266632;384.287476;463.505066;10118.343750
28;05;2018;15:10:00.000;7816.527832;7868.407715;7911.722656;13621.416016;3560.721191;2912.982422;3550.966309;744.037415;499.593079;666.000671;468.521271;377.986725;459.867096;10024.669922
28;05;2018;15:20:00.000;7824.184082;7876.729980;7916.181152;13633.230469;3584.900146;2932.489990;3582.563965;739.299622;506.617798;693.239502;470.865875;380.147278;464.095581;10099.954102
28;05;2018;15:30:00.000;7826.863281;7880.343262;7919.165527;13638.584961;3568.672363;2919.733398;3558.583008;743.103394;504.444611;688.451477;468.759155;378.381531;460.899017;10046.988281
28;05;2018;15:40:00.000;7840.117676;7891.305176;7931.013672;13659.438477;3533.047852;2887.461914;3529.148193;734.244080;504.170288;688.966309;463.308319;373.803345;456.500488;9949.658203
28;05;2018;15:50:00.000;7834.664063;7887.229004;7927.386719;13651.850586;3532.661621;2874.275635;3480.885986;724.487671;495.230225;662.500916;463.268890;372.201782;450.174591;9887.823242
28;05;2018;16:00:00.000;7843.617188;7897.442383;7937.994141;13669.094727;3506.028320;2877.963379;3474.624023;748.200562;507.090790;660.506653;459.989105;372.363892;448.726624;9858.615234
28;05;2018;16:10:00.000;7844.186035;7901.856445;7940.592773;13673.476563;3496.749268;2870.771240;3435.088867;736.929260;496.759979;668.020508;458.483978;371.073944;443.857574;9802.609375
28;05;2018;16:20:00.000;7867.246582;7923.604004;7962.740234;13712.187500;3453.632080;2856.158936;3393.752197;743.963257;514.693970;666.642456;451.926361;368.609070;437.515015;9703.542969
28;05;2018;16:30:00.000;7848.568359;7907.556641;7942.971680;13680.709961;3458.430420;2825.639160;3397.252441;741.161865;497.640350;656.764160;453.493896;365.230072;438.804810;9681.321289
28;05;2018;16:40:00.000;7855.755371;7915.615723;7949.937988;13693.647461;3392.187256;2808.416748;3350.745361;740.818359;501.218964;660.684021;444.689087;362.668518;432.634338;9551.349609
28;05;2018;16:50:00.000;7863.320313;7921.597168;7956.156738;13705.087891;3368.680908;2792.694824;3362.654541;745.044556;503.440216;673.654114;441.420898;360.457245;434.033264;9524.029297
28;05;2018;17:00:00.000;7878.093262;7938.715332;7973.089844;13733.361328;3329.052246;2744.848877;3310.131348;739.181824;488.105865;657.878174;435.401215;353.344849;426.146362;9384.032227
28;05;2018;17:10:00.000;7878.487305;7938.434570;7972.988281;13733.465820;3291.140381;2710.586182;3260.071777;739.686462;485.250580;641.810852;430.567841;348.939056;419.500549;9261.798828
28;05;2018;17:20:00.000;7882.696777;7941.663086;7975.919922;13739.587891;3209.530762;2692.493164;3213.414795;724.788635;497.197723;642.659790;419.669495;346.647705;413.405640;9115.438477
28;05;2018;17:30:00.000;7881.686523;7946.277832;7976.775391;13742.251953;3180.615967;2605.487793;3163.681396;740.808777;490.773438;644.046509;416.395050;335.465515;407.093109;8949.785156
28;05;2018;17:40:00.000;7888.749512;7949.780762;7982.370605;13751.633789;3152.534180;2578.744141;3131.177246;733.022522;498.142883;657.638977;412.267548;332.115112;403.117981;8862.455078
28;05;2018;17:50:00.000;7897.706543;7957.074707;7992.639160;13767.014648;3092.671387;2534.553711;3078.116455;736.572937;504.777252;654.883850;404.460724;326.443878;395.943329;8705.341797
28;05;2018;18:00:00.000;7905.563965;7965.838379;7997.674805;13779.598633;3018.998779;2488.094482;3017.567139;717.964355;497.343536;660.892883;394.364227;320.093719;388.313538;8524.660156
28;05;2018;18:10:00.000;7914.767090;7970.189941;7999.244141;13788.448242;2940.764404;2459.496826;2961.931641;699.259766;500.990417;670.780151;383.577759;316.323334;381.542480;8362.192383
28;05;2018;18:20:00.000;7909.637695;7964.477051;7992.401367;13778.321289;2875.209473;2404.849854;2909.394531;692.918030;480.514709;666.308044;375.449341;309.241852;375.201080;8189.454102
28;05;2018;18:30:00.000;7911.351074;7970.608398;7994.817383;13784.319336;2811.754639;2347.512939;2857.036865;709.617615;485.499023;674.233215;368.027252;302.026459;368.783325;8016.304199
28;05;2018;18:40:00.000;7976.075684;8037.426758;8055.023438;13895.139648;2783.815186;2312.616699;2777.874756;739.037476;503.530029;686.669617;362.436066;295.617218;356.762299;7874.306152
28;05;2018;18:50:00.000;7988.726074;8051.192383;8066.002441;13916.791992;2747.354492;2290.333008;2733.171143;731.007751;511.137299;683.624268;357.109192;292.495728;350.672546;7770.858887
28;05;2018;19:00:00.000;7961.168945;8024.916504;8037.506836;13869.296875;2668.033447;2222.998291;2638.920166;704.033813;502.703156;658.121277;347.811279;285.019165;339.699890;7529.951660
28;05;2018;19:10:00.000;7956.281250;8023.416016;8039.296875;13866.693359;2623.126953;2142.646973;2582.538574;703.639832;491.193329;651.593872;342.449768;274.899811;332.504059;7348.312500
28;05;2018;19:20:00.000;7967.111328;8031.581543;8046.227539;13881.744141;2535.466553;2133.011963;2534.065186;696.024963;502.786926;660.298096;331.020691;273.676697;326.499023;7202.543945
28;05;2018;19:30:00.000;7964.198242;8026.227539;8041.742676;13874.436523;2491.878662;2113.585938;2483.515625;701.154175;517.557312;661.002380;325.969421;271.855103;320.553925;7088.980469
28;05;2018;19:40:00.000;7981.873047;8045.768555;8057.328613;13904.962891;2467.951172;2104.026367;2431.561523;699.565063;512.645508;655.328186;322.267181;269.850647;313.476440;7003.539063
28;05;2018;19:50:00.000;7981.985840;8046.037598;8057.011230;13905.030273;2431.848633;2064.020508;2389.317139;689.880188;507.504547;649.137878;317.518372;264.819214;308.164459;6885.186523
28;05;2018;20:00:00.000;7966.053711;8030.570801;8040.757324;13877.533203;2374.553955;2015.590210;2365.968262;668.863525;488.910095;638.697388;310.481354;258.899597;305.573700;6756.112305
28;05;2018;20:10:00.000;7981.933594;8050.184082;8061.260254;13909.896484;2327.585693;1992.528076;2319.250488;677.127747;498.173950;623.139404;304.461700;255.733398;298.677734;6639.364258
28;05;2018;20:20:00.000;7978.759277;8043.935547;8054.247070;13900.434570;2324.041504;1984.138916;2270.442139;681.309021;499.132721;624.964905;304.239838;254.906128;293.113831;6578.622559
28;05;2018;20:30:00.000;7979.029297;8049.647461;8060.352051;13907.437500;2292.104492;1958.244995;2241.210693;678.001465;496.380951;617.791382;300.245605;251.483795;289.127899;6491.560059
28;05;2018;20:40:00.000;7982.015137;8046.239746;8058.250977;13905.982422;2265.940430;1943.305298;2237.644531;667.362549;489.371521;630.584351;296.609833;249.559082;289.174957;6446.890137
28;05;2018;20:50:00.000;7992.134277;8057.581055;8068.598145;13924.358398;2260.577637;1923.040894;2213.982910;678.383423;502.980713;635.797058;295.952454;247.185852;286.133667;6397.601563
28;05;2018;21:00:00.000;7995.822754;8061.481445;8072.000977;13930.727539;2218.625732;1919.151733;2171.222168;665.552063;500.006287;617.145691;290.324890;246.490005;280.281036;6309.000000
28;05;2018;21:10:00.000;8003.186035;8069.791504;8076.050293;13942.117188;2230.273193;1896.643311;2178.333496;668.483704;492.266693;631.480225;291.510651;243.276733;281.439087;6305.249512
28;05;2018;21:20:00.000;8002.090820;8065.665039;8072.916016;13937.306641;2176.310547;1871.268433;2139.981445;649.217529;477.096039;607.574768;284.420319;239.890366;276.154633;6187.560547
28;05;2018;21:30:00.000;8002.900391;8067.390137;8071.375488;13937.879883;2174.744873;1881.268677;2159.373779;652.892151;485.184906;629.116455;284.331818;241.271790;279.239105;6215.387207
28;05;2018;21:40:00.000;8004.082520;8067.343262;8077.224609;13941.923828;2172.311279;1882.476563;2134.836670;656.191772;503.200104;616.515625;284.100403;241.964691;275.695679;6189.624512
28;05;2018;21:50:00.000;8006.110840;8071.458984;8077.714844;13945.752930;2159.726807;1838.819214;2111.182129;657.248230;484.515167;614.127014;282.545959;236.032227;272.759155;6109.728027
28;05;2018;22:00:00.000;8006.447266;8071.544434;8079.854492;13947.238281;2156.589844;1832.738037;2101.666504;657.661499;472.466217;600.638489;282.165466;234.927231;271.097473;6090.994141
28;05;2018;22:10:00.000;8015.485840;8082.369629;8092.833496;13966.207031;2134.933594;1835.113647;2095.176270;651.277283;482.867340;595.946228;279.030396;235.200729;269.721802;6065.223633
28;05;2018;22:20:00.000;8027.143066;8095.929688;8102.087402;13986.104492;2131.216064;1801.798706;2103.104736;649.111084;473.168182;608.284180;278.111267;230.539383;270.769165;6036.119629
28;05;2018;22:30:00.000;8011.251953;8077.630859;8085.291016;13956.667969;2140.900879;1804.829102;2091.150879;649.193481;483.039124;614.574219;279.797882;231.714081;270.121460;6036.880859
28;05;2018;22:40:00.000;8010.738281;8080.281250;8087.944336;13959.441406;2147.203613;1828.971069;2094.135742;674.899597;497.089844;616.151306;281.502136;234.970520;270.447510;6070.310547
28;05;2018;22:50:00.000;8013.260742;8076.254395;8082.220215;13955.264648;2093.141113;1799.943481;2076.390381;633.133850;487.238190;613.361145;273.461365;231.312073;268.423248;5969.475098
28;05;2018;23:00:00.000;8023.153809;8088.729980;8094.945313;13975.523438;2070.675537;1765.451660;2039.522339;629.860779;466.894531;594.908569;270.343750;226.195099;263.015686;5875.649902
28;05;2018;23:10:00.000;8012.229004;8080.472168;8091.905273;13962.707031;2106.550049;1795.109253;2054.340088;654.777100;477.272308;583.365051;275.870911;230.281570;264.456573;5955.999023
28;05;2018;23:20:00.000;8012.896484;8084.057129;8088.194824;13963.020508;2103.293701;1774.556641;2066.572510;670.210754;467.782013;593.681213;276.042938;227.422333;266.382782;5944.422852
28;05;2018;23:30:00.000;8012.732910;8080.932129;8088.051758;13961.046875;2081.603027;1789.743408;2034.738770;644.354614;468.535461;581.106567;272.498047;229.339935;262.186462;5906.084961
28;05;2018;23:40:00.000;8011.099121;8079.649414;8086.902344;13958.685547;2065.295166;1760.776001;2044.609009;643.715820;475.476746;589.810730;270.615692;226.142120;263.697357;5870.680176
28;05;2018;23:50:00.000;8025.825195;8094.413574;8099.625000;13983.057617;2074.434570;1794.219116;2047.925903;649.624634;484.844330;595.332703;271.447083;230.024734;263.878418;5916.579102
29;05;2018;00:00:00.000;8015.774902;8084.816406;8090.452637;13966.410156;2071.437744;1783.152710;2060.789795;642.541077;465.876770;593.100403;271.165649;228.378876;265.624084;5915.380371
29;05;2018;00:10:00.000;8011.266602;8073.841309;8082.516602;13952.880859;2086.672607;1814.438232;2056.986084;619.793823;463.516510;570.801819;272.370300;232.381485;264.733978;5958.096680
29;05;2018;00:20:00.000;7994.620605;8063.183105;8069.756836;13929.728516;2122.145508;1808.021729;2074.520020;641.768005;455.085449;566.763306;277.978302;231.692383;267.141296;6004.687500
29;05;2018;00:30:00.000;8001.950684;8067.924316;8078.057617;13941.465820;2122.644531;1817.976196;2091.159912;632.762085;449.562866;570.021667;277.505402;232.642563;269.010559;6031.780762
29;05;2018;00:40:00.000;7995.708984;8059.937988;8068.011719;13927.416992;2135.526367;1849.952881;2171.898926;616.865723;455.894836;579.161011;278.768280;236.939178;279.330292;6157.378418
29;05;2018;00:50:00.000;7992.386719;8053.868164;8064.866211;13920.144531;2199.211914;1894.029785;2174.331787;612.542603;454.876007;551.357300;286.492554;242.471558;278.970154;6267.573242
29;05;2018;01:00:00.000;7989.498535;8054.987793;8062.174316;13917.489258;2213.269531;1900.067627;2229.882080;601.883728;425.789154;555.710205;288.083832;242.484451;286.042267;6343.219238
29;05;2018;01:10:00.000;8009.859375;8073.055176;8078.265625;13948.816406;2240.044922;1914.525879;2297.533691;583.702332;412.567383;524.572693;290.277374;243.525635;293.010925;6452.104492
29;05;2018;01:20:00.000;8031.416992;8088.459961;8095.057617;13979.688477;2172.175537;1868.241211;2228.928711;525.216858;374.774078;469.972229;279.730560;236.712463;282.898346;6269.345703
29;05;2018;01:30:00.000;8044.964844;8101.993652;8109.423340;14003.553711;2191.725098;1862.284058;2239.080566;537.777771;383.179718;476.910797;282.069672;235.891998;283.918335;6293.089844
29;05;2018;01:40:00.000;8052.364258;8111.786621;8117.018555;14017.898438;2171.210693;1852.706177;2252.379639;565.132629;378.997925;505.072449;280.102905;234.322235;285.899628;6276.296387
29;05;2018;01:50:00.000;8027.681152;8093.279297;8093.842285;13979.621094;2208.006836;1878.332520;2282.963623;606.899292;404.233551;525.941711;286.610352;238.535706;290.846649;6369.302734
29;05;2018;02:00:00.000;8030.444824;8095.707520;8092.657227;13981.946289;2211.901367;1916.204468;2326.368652;599.748291;432.078522;557.158386;286.717834;243.707657;296.978729;6454.475098
29;05;2018;02:10:00.000;8020.391113;8081.033691;8084.265137;13962.821289;2278.087891;1975.477539;2302.348877;611.848572;438.542725;554.197266;295.397888;251.456131;294.361145;6555.914063
29;05;2018;02:20:00.000;8001.960449;8062.478027;8060.381836;13927.670898;2363.432617;2033.924194;2430.770508;623.992493;454.884857;585.820862;306.780823;259.565186;311.538605;6828.127441
29;05;2018;02:30:00.000;7997.648438;8059.389160;8054.757813;13920.142578;2394.679932;2098.376465;2482.378662;621.866943;456.934204;602.013367;310.648132;267.533752;318.425934;6975.435059
29;05;2018;02:40:00.000;7991.141113;8046.039063;8050.780273;13906.404297;2462.740723;2169.544678;2515.751953;645.663208;503.226105;610.637756;319.830994;277.806763;322.832886;7148.037109
29;05;2018;02:50:00.000;7983.176270;8036.513672;8043.464844;13892.115234;2527.742432;2225.587158;2508.144043;658.618469;526.751831;615.289795;328.421631;285.567169;322.355042;7261.473633
29;05;2018;03:00:00.000;7975.153320;8022.449707;8038.967285;13876.772461;2623.614502;2285.592285;2574.901855;672.151184;529.491516;632.493713;340.796051;293.390137;331.054932;7484.108887
29;05;2018;03:10:00.000;7970.649902;8019.323242;8029.926270;13867.122070;2747.399170;2449.892090;2690.745850;681.545715;557.673767;660.782349;356.333160;314.218689;346.296936;7888.037109
29;05;2018;03:20:00.000;7965.193848;8012.043945;8025.149902;13857.025391;2778.994629;2475.985107;2705.874268;701.269653;571.466187;676.235291;361.035828;318.073486;348.733887;7960.854004
29;05;2018;03:30:00.000;7956.510742;8000.219238;8017.820313;13840.919922;2858.612549;2529.811768;2774.962646;709.535950;567.070435;671.279114;371.420013;325.006378;357.326050;8163.386230
29;05;2018;03:40:00.000;7957.426758;8002.469727;8017.207520;13842.376953;3017.143311;2645.869141;2983.105469;758.068115;621.388428;727.948364;392.132111;340.532196;384.130585;8646.118164
29;05;2018;03:50:00.000;7935.459961;7982.758301;8000.122070;13808.414063;3105.699707;2675.127441;2960.822754;771.247803;617.749023;732.034607;404.474030;344.863739;382.423218;8741.650391
29;05;2018;04:00:00.000;7929.218262;7966.027344;7985.155762;13786.496094;3204.264893;2818.317139;3066.651367;759.936523;649.701904;783.205322;416.561707;363.997894;397.532745;9089.233398
29;05;2018;04:10:00.000;7926.385254;7971.900391;7981.759766;13786.242188;3260.806641;2820.512451;3190.156982;776.277344;633.475647;814.171448;424.207336;363.543518;413.678436;9271.476563
29;05;2018;04:20:00.000;7918.182617;7961.268555;7977.643555;13772.992188;3299.138672;2860.206299;3206.269043;781.783569;642.934692;799.810608;429.511139;369.129700;415.405640;9365.613281
29;05;2018;04:30:00.000;7912.242188;7958.492676;7974.193848;13765.940430;3381.229004;2931.013916;3228.505371;802.548096;654.415161;798.067566;440.521057;378.319977;418.293976;9540.749023
29;05;2018;04:40:00.000;7918.943848;7965.894043;7982.028809;13778.594727;3401.147217;2936.060791;3280.071289;810.695679;642.592957;797.979370;442.872498;378.258179;424.134552;9617.279297
29;05;2018;04:50:00.000;7914.016602;7961.873047;7979.043945;13771.684570;3484.138428;2986.386963;3278.299072;837.016724;659.681702;810.245667;454.110596;385.083527;424.482391;9748.824219
29;05;2018;05:00:00.000;7904.490723;7948.777832;7959.869141;13747.567383;3516.822266;3035.456543;3380.069336;811.882751;660.209473;846.299011;457.938690;391.744507;438.918549;9932.348633
29;05;2018;05:10:00.000;7896.538574;7943.787598;7955.009766;13737.280273;3581.480469;3055.993408;3474.417725;843.239685;677.954468;872.883118;467.228851;394.972992;451.472473;10111.891602
29;05;2018;05:20:00.000;7874.062500;7920.551270;7935.971680;13699.879883;3652.368896;3123.132568;3475.727295;847.713562;683.506897;844.979370;477.476013;404.569946;451.901459;10251.228516
29;05;2018;05:30:00.000;7865.677734;7917.418457;7931.103516;13690.404297;3681.219238;3112.860352;3482.798096;851.243835;665.283813;846.663635;481.621796;402.991425;453.147278;10276.877930
29;05;2018;05:40:00.000;7870.169922;7921.471191;7932.998047;13696.430664;3656.705078;3161.592285;3509.194580;847.928040;676.532837;870.250854;478.246826;409.115997;456.976654;10327.492188
29;05;2018;05:50:00.000;7874.169434;7923.147949;7941.144531;13704.404297;3674.401611;3119.003418;3473.068604;873.032959;677.580261;858.708008;480.927368;403.792664;451.742065;10266.473633
29;05;2018;06:00:00.000;7868.816406;7918.621094;7933.328613;13694.179688;3691.800537;3162.665527;3553.533447;866.994873;668.107239;857.037231;483.245819;409.188721;461.990143;10407.999023
29;05;2018;06:10:00.000;7866.640625;7917.753906;7930.649902;13690.863281;3697.268311;3150.612793;3563.739502;863.763855;668.069458;869.530273;483.938721;407.753296;463.784821;10411.621094
29;05;2018;06:20:00.000;7861.334473;7913.418457;7929.047852;13684.364258;3718.436035;3168.395508;3549.346680;866.070251;663.748535;851.851074;486.972778;410.062988;461.596069;10436.178711
29;05;2018;06:30:00.000;7858.081055;7914.205078;7929.962891;13683.445313;3750.157959;3186.655762;3609.794922;886.135437;664.404175;868.961609;491.693512;412.309052;469.468201;10546.608398
29;05;2018;06:40:00.000;7866.208984;7924.000000;7937.476074;13698.142578;3793.985107;3175.056641;3625.971191;901.564392;681.307068;882.330566;497.025940;410.791870;471.362946;10595.012695
29;05;2018;06:50:00.000;7860.918945;7920.235352;7934.691895;13691.281250;3792.395752;3140.902344;3596.178955;907.658264;664.176575;874.089478;497.356750;406.357208;467.679077;10529.477539
29;05;2018;07:00:00.000;7865.868652;7926.761230;7938.996094;13700.414063;3757.076416;3156.819580;3587.183594;916.827637;653.427368;881.846924;492.939819;407.679016;466.525330;10501.079102
29;05;2018;07:10:00.000;7883.724609;7939.398926;7952.984863;13726.108398;3753.621338;3163.815186;3553.972168;917.796082;677.583008;916.079468;491.403015;408.496155;462.680267;10471.408203
29;05;2018;07:20:00.000;7880.503906;7934.971680;7949.442871;13719.659180;3758.388428;3189.753418;3546.413818;917.094299;707.696533;902.150696;492.173187;412.727325;461.543793;10494.555664
29;05;2018;07:30:00.000;7877.519043;7934.503418;7944.123535;13714.614258;3788.114258;3254.536865;3591.832764;941.452026;705.164429;936.507996;496.765320;420.634735;468.443939;10634.484375
29;05;2018;07:40:00.000;7871.731934;7932.777344;7941.149414;13708.559570;3795.044922;3241.407227;3601.230713;928.925964;690.769287;918.153198;497.575378;418.748688;469.191925;10637.682617
29;05;2018;07:50:00.000;7876.187988;7934.939453;7949.158691;13716.981445;3842.793457;3231.939209;3594.774658;951.040100;710.909302;905.692749;503.878387;418.021362;467.567719;10669.507813
29;05;2018;08:00:00.000;7875.072266;7933.415039;7945.051270;13713.093750;3808.574707;3196.768066;3606.134277;926.126770;698.504944;903.730469;498.976410;413.440887;469.117889;10611.476563
29;05;2018;08:10:00.000;7865.122559;7921.724121;7932.578125;13693.410156;3785.752441;3233.011963;3622.537354;929.301392;699.529175;902.177307;496.853210;418.551117;471.846313;10641.301758
29;05;2018;08:20:00.000;7858.050781;7918.208496;7927.986816;13684.597656;3851.161133;3221.227539;3634.530518;938.326965;702.283264;923.453918;505.660919;417.398346;474.224457;10706.918945
29;05;2018;08:30:00.000;7851.068848;7907.311523;7919.669922;13669.480469;3883.968506;3265.234375;3669.034424;938.496399;722.914185;934.567566;510.168274;423.938019;479.293488;10818.237305
29;05;2018;08:40:00.000;7854.935059;7914.928711;7924.482910;13678.872070;3872.273926;3233.622559;3678.255371;930.264954;707.434021;932.055420;508.216217;419.226654;480.098816;10784.152344
29;05;2018;08:50:00.000;7854.354980;7908.185547;7918.677246;13671.325195;3885.774414;3324.250000;3693.702148;932.570740;733.005310;941.971436;509.965210;431.454712;482.633331;10903.726563
29;05;2018;09:00:00.000;7855.187500;7904.358398;7923.313477;13672.256836;3891.917236;3314.074463;3677.882324;923.705750;727.990540;919.154297;510.436310;430.288086;479.719543;10883.874023
29;05;2018;09:10:00.000;7842.645996;7897.215820;7912.809570;13654.840820;3872.968018;3305.225830;3671.790527;944.554138;715.080872;920.893372;509.503540;429.233246;479.650513;10849.985352
29;05;2018;09:20:00.000;7842.376465;7897.443848;7912.210938;13654.483398;3874.557617;3309.766602;3708.268311;957.124878;721.519165;923.987366;510.078796;429.950104;484.232758;10892.592773
29;05;2018;09:30:00.000;7844.532715;7898.228027;7914.311035;13657.375000;3899.444092;3337.619385;3734.767090;944.897156;728.403503;914.488098;512.681885;433.563293;487.107697;10971.831055
29;05;2018;09:40:00.000;7851.730469;7901.227539;7919.192871;13666.141602;3869.791748;3364.835938;3707.089844;943.671936;748.274109;934.037048;508.466827;437.225433;483.902771;10941.717773
29;05;2018;09:50:00.000;7844.512695;7896.245605;7910.870605;13654.302734;3914.422852;3378.068359;3749.705078;969.078369;769.549927;959.595154;515.193665;439.694244;490.411194;11042.196289
29;05;2018;10:00:00.000;7856.791504;7904.299805;7924.950684;13674.166992;3937.967529;3390.241455;3736.608887;959.522888;763.526123;956.789978;517.011841;440.570709;487.870117;11064.817383
29;05;2018;10:10:00.000;7835.778809;7886.104492;7902.273926;13638.411133;3985.278564;3413.088623;3763.853271;949.328918;744.993835;941.412170;523.983337;443.910492;492.125916;11162.220703
29;05;2018;10:20:00.000;7837.899902;7893.037598;7914.351563;13650.610352;4011.124023;3415.517578;3729.984375;997.268433;760.675110;937.436768;528.483765;444.246948;487.141449;11156.625977
29;05;2018;10:30:00.000;7842.159668;7894.210938;7908.275391;13650.227539;3949.658203;3378.737793;3774.907471;959.998352;753.502197;977.906372;519.503052;439.445221;494.239380;11103.303711
29;05;2018;10:40:00.000;7834.801270;7885.287598;7906.291992;13639.707031;3992.195068;3400.260986;3704.791748;988.123291;764.255920;926.002014;526.071594;442.871277;484.166168;11097.248047
29;05;2018;10:50:00.000;7846.158691;7898.537109;7916.021973;13659.516602;3957.943359;3395.396240;3753.846191;974.377991;769.096863;961.632324;520.669556;441.686340;490.673035;11107.185547
29;05;2018;11:00:00.000;7859.356445;7912.697754;7931.414551;13684.177734;4033.507813;3402.438477;3751.553467;973.544434;747.704468;958.260681;529.099487;441.165222;489.348389;11187.500000
29;05;2018;11:10:00.000;7844.124512;7894.689941;7916.091797;13656.130859;4001.465332;3392.944580;3741.240234;959.711060;760.714905;943.020935;525.767517;441.379608;488.595154;11135.650391
29;05;2018;11:20:00.000;7849.737793;7904.035156;7925.142578;13669.999023;3951.439453;3345.915039;3644.331787;957.832336;741.920593;917.280212;519.148987;434.557739;475.404602;10941.686523
29;05;2018;11:30:00.000;7849.070801;7906.195801;7926.948242;13671.914063;3920.507324;3321.750977;3641.997559;968.858032;715.238098;909.009705;515.707825;430.727020;474.766632;10884.255859
29;05;2018;11:40:00.000;7843.750000;7900.058105;7918.109863;13660.192383;3915.369141;3357.999268;3639.335938;968.596680;733.120300;923.281982;515.437317;436.019653;475.426300;10912.704102
29;05;2018;11:50:00.000;7860.878906;7918.958984;7934.374023;13690.355469;3894.862061;3308.606201;3632.784180;949.298645;717.511536;921.536438;511.234711;428.491516;473.633972;10836.252930
29;05;2018;12:00:00.000;7868.723633;7923.706055;7936.574707;13698.902344;3821.563721;3272.264404;3627.429199;931.235107;718.106384;930.687012;501.138153;423.774658;473.119781;10721.256836
29;05;2018;12:10:00.000;7854.673340;7908.337891;7922.661621;13673.876953;3731.588867;3167.731201;3529.562988;908.216309;703.029846;895.107178;490.267365;411.305420;460.915802;10428.883789
29;05;2018;12:20:00.000;7860.419922;7919.779785;7934.143555;13690.434570;3726.202637;3136.393066;3492.487549;936.011963;680.422668;887.583435;490.076233;406.240051;455.486481;10355.083984
29;05;2018;12:30:00.000;7877.451172;7934.426270;7944.778809;13714.822266;3646.942871;3073.431396;3481.776123;888.580688;662.368042;871.123901;477.926178;397.301086;453.128113;10202.150391
29;05;2018;12:40:00.000;7884.020020;7942.257813;7958.883301;13731.253906;3644.118408;3054.967285;3389.178467;892.100220;665.645813;830.626221;477.332428;394.723267;439.925690;10088.263672
29;05;2018;12:50:00.000;7880.283691;7939.974609;7958.660156;13727.573242;3655.824463;3061.463867;3404.703613;880.702820;641.817322;815.747925;478.759399;395.109131;441.468597;10121.992188
29;05;2018;13:00:00.000;7881.798828;7938.769531;7958.358398;13727.473633;3659.652832;3042.403076;3407.935547;869.548401;625.778931;794.984619;478.946106;392.505554;441.459686;10109.991211
29;05;2018;13:10:00.000;7898.737793;7961.616699;7976.770508;13760.989258;3665.727295;3019.647949;3411.944824;876.736694;622.960205;803.636414;479.011810;388.588531;441.274414;10097.320313
29;05;2018;13:20:00.000;7852.201660;7916.291992;7926.835938;13678.977539;3712.420410;3081.078125;3496.793701;910.558594;648.726868;862.740417;488.848297;399.219299;456.438202;10290.291992
